case_id,correct_diagnosis_reference,similarity,comparison,embedding_gap
2,Hirschsprung disease,0.9136844873428345,Qwen_plus_turbo_1_vs_gpt_5_5_1,0.08631551265716553
18,Uterine rupture,0.9169267416000366,Qwen_plus_turbo_1_vs_gpt_5_5_1,0.08307325839996338
28,Lung cancer,0.8303190469741821,Qwen_plus_turbo_1_vs_gpt_5_5_2,0.16968095302581787
24,Meigs syndrome,0.8503908514976501,Qwen_plus_turbo_1_vs_gpt_5_5_2,0.14960914850234985
23,Irritable Bowel Syndrome,0.850922703742981,Qwen_plus_turbo_1_vs_gpt_5_5_2,0.14907729625701904
26,Interstitial cystitis,0.8743395209312439,Qwen_plus_turbo_1_vs_gpt_5_5_2,0.1256604790687561
5,Pes anserine bursitis,0.8786001205444336,Qwen_plus_turbo_1_vs_gpt_5_5_2,0.1213998794555664
15,Epidermoid cyst,0.8864134550094604,Qwen_plus_turbo_1_vs_gpt_5_5_2,0.11358654499053955
25,Primary sclerosing cholangitis,0.9022216796875,Qwen_plus_turbo_1_vs_gpt_5_5_2,0.0977783203125
2,Hirschsprung disease,0.9148508310317993,Qwen_plus_turbo_1_vs_gpt_5_5_2,0.08514916896820068
18,Uterine rupture,0.9248012900352478,Qwen_plus_turbo_1_vs_gpt_5_5_2,0.0751987099647522
28,Lung cancer,0.9031965732574463,Qwen_plus_turbo_2_vs_deepseek_flash_1,0.09680342674255371
2,Hirschsprung disease,0.9203686714172363,Qwen_plus_turbo_2_vs_deepseek_flash_1,0.07963132858276367
5,Pes anserine bursitis,0.9346764087677002,Qwen_plus_turbo_2_vs_deepseek_flash_1,0.0653235912322998
26,Interstitial cystitis,0.9386821985244751,Qwen_plus_turbo_2_vs_deepseek_flash_1,0.0613178014755249
23,Irritable Bowel Syndrome,0.9397952556610107,Qwen_plus_turbo_2_vs_deepseek_flash_1,0.06020474433898926
18,Uterine rupture,0.9419803619384766,Qwen_plus_turbo_2_vs_deepseek_flash_1,0.05801963806152344
24,Meigs syndrome,0.9520021677017212,Qwen_plus_turbo_2_vs_deepseek_flash_1,0.04799783229827881
15,Epidermoid cyst,0.9562475085258484,Qwen_plus_turbo_2_vs_deepseek_flash_1,0.04375249147415161
25,Primary sclerosing cholangitis,0.9614424705505371,Qwen_plus_turbo_2_vs_deepseek_flash_1,0.03855752944946289
28,Lung cancer,0.8967336416244507,Qwen_plus_turbo_2_vs_deepseek_flash_2,0.10326635837554932
5,Pes anserine bursitis,0.9281818866729736,Qwen_plus_turbo_2_vs_deepseek_flash_2,0.07181811332702637
23,Irritable Bowel Syndrome,0.9373618364334106,Qwen_plus_turbo_2_vs_deepseek_flash_2,0.06263816356658936
18,Uterine rupture,0.9414020776748657,Qwen_plus_turbo_2_vs_deepseek_flash_2,0.05859792232513428
2,Hirschsprung disease,0.9415733814239502,Qwen_plus_turbo_2_vs_deepseek_flash_2,0.058426618576049805
26,Interstitial cystitis,0.9442503452301025,Qwen_plus_turbo_2_vs_deepseek_flash_2,0.05574965476989746
25,Primary sclerosing cholangitis,0.9481027126312256,Qwen_plus_turbo_2_vs_deepseek_flash_2,0.051897287368774414
15,Epidermoid cyst,0.9569565057754517,Qwen_plus_turbo_2_vs_deepseek_flash_2,0.04304349422454834
24,Meigs syndrome,0.9590630531311035,Qwen_plus_turbo_2_vs_deepseek_flash_2,0.040936946868896484
28,Lung cancer,0.8738400936126709,Qwen_plus_turbo_2_vs_deepseek_pro_1,0.1261599063873291
23,Irritable Bowel Syndrome,0.8936201333999634,Qwen_plus_turbo_2_vs_deepseek_pro_1,0.10637986660003662
5,Pes anserine bursitis,0.9146401286125183,Qwen_plus_turbo_2_vs_deepseek_pro_1,0.08535987138748169
15,Epidermoid cyst,0.9242050647735596,Qwen_plus_turbo_2_vs_deepseek_pro_1,0.07579493522644043
26,Interstitial cystitis,0.9280310273170471,Qwen_plus_turbo_2_vs_deepseek_pro_1,0.07196897268295288
25,Primary sclerosing cholangitis,0.9433833360671997,Qwen_plus_turbo_2_vs_deepseek_pro_1,0.05661666393280029
2,Hirschsprung disease,0.9471644163131714,Qwen_plus_turbo_2_vs_deepseek_pro_1,0.05283558368682861
18,Uterine rupture,0.9488049745559692,Qwen_plus_turbo_2_vs_deepseek_pro_1,0.05119502544403076
24,Meigs syndrome,0.9563430547714233,Qwen_plus_turbo_2_vs_deepseek_pro_1,0.04365694522857666
28,Lung cancer,0.88893061876297,Qwen_plus_turbo_2_vs_deepseek_pro_2,0.11106938123703003
23,Irritable Bowel Syndrome,0.897546112537384,Qwen_plus_turbo_2_vs_deepseek_pro_2,0.10245388746261597
5,Pes anserine bursitis,0.9215318560600281,Qwen_plus_turbo_2_vs_deepseek_pro_2,0.07846814393997192
25,Primary sclerosing cholangitis,0.9249905347824097,Qwen_plus_turbo_2_vs_deepseek_pro_2,0.07500946521759033
15,Epidermoid cyst,0.9361127614974976,Qwen_plus_turbo_2_vs_deepseek_pro_2,0.06388723850250244
2,Hirschsprung disease,0.9414716958999634,Qwen_plus_turbo_2_vs_deepseek_pro_2,0.05852830410003662
26,Interstitial cystitis,0.9430419206619263,Qwen_plus_turbo_2_vs_deepseek_pro_2,0.05695807933807373
18,Uterine rupture,0.951079249382019,Qwen_plus_turbo_2_vs_deepseek_pro_2,0.04892075061798096
24,Meigs syndrome,0.9561797976493835,Qwen_plus_turbo_2_vs_deepseek_pro_2,0.043820202350616455
28,Lung cancer,0.8522206544876099,Qwen_plus_turbo_2_vs_gpt_5_4_mini_1,0.14777934551239014
5,Pes anserine bursitis,0.8688482642173767,Qwen_plus_turbo_2_vs_gpt_5_4_mini_1,0.1311517357826233
23,Irritable Bowel Syndrome,0.8690673112869263,Qwen_plus_turbo_2_vs_gpt_5_4_mini_1,0.13093268871307373
26,Interstitial cystitis,0.8795034289360046,Qwen_plus_turbo_2_vs_gpt_5_4_mini_1,0.12049657106399536
24,Meigs syndrome,0.9046510457992554,Qwen_plus_turbo_2_vs_gpt_5_4_mini_1,0.09534895420074463
15,Epidermoid cyst,0.9120523929595947,Qwen_plus_turbo_2_vs_gpt_5_4_mini_1,0.08794760704040527
2,Hirschsprung disease,0.9159382581710815,Qwen_plus_turbo_2_vs_gpt_5_4_mini_1,0.08406174182891846
18,Uterine rupture,0.9187039732933044,Qwen_plus_turbo_2_vs_gpt_5_4_mini_1,0.08129602670669556
25,Primary sclerosing cholangitis,0.9259659647941589,Qwen_plus_turbo_2_vs_gpt_5_4_mini_1,0.07403403520584106
28,Lung cancer,0.8521769046783447,Qwen_plus_turbo_2_vs_gpt_5_4_mini_2,0.14782309532165527
5,Pes anserine bursitis,0.8607288599014282,Qwen_plus_turbo_2_vs_gpt_5_4_mini_2,0.13927114009857178
23,Irritable Bowel Syndrome,0.8705418705940247,Qwen_plus_turbo_2_vs_gpt_5_4_mini_2,0.12945812940597534
26,Interstitial cystitis,0.8842710256576538,Qwen_plus_turbo_2_vs_gpt_5_4_mini_2,0.11572897434234619
2,Hirschsprung disease,0.8979936838150024,Qwen_plus_turbo_2_vs_gpt_5_4_mini_2,0.10200631618499756
24,Meigs syndrome,0.9068605899810791,Qwen_plus_turbo_2_vs_gpt_5_4_mini_2,0.0931394100189209
15,Epidermoid cyst,0.9070976972579956,Qwen_plus_turbo_2_vs_gpt_5_4_mini_2,0.0929023027420044
18,Uterine rupture,0.9313666224479675,Qwen_plus_turbo_2_vs_gpt_5_4_mini_2,0.06863337755203247
25,Primary sclerosing cholangitis,0.9364944100379944,Qwen_plus_turbo_2_vs_gpt_5_4_mini_2,0.06350558996200562
28,Lung cancer,0.8294675350189209,Qwen_plus_turbo_2_vs_gpt_5_5_1,0.1705324649810791
24,Meigs syndrome,0.8546425700187683,Qwen_plus_turbo_2_vs_gpt_5_5_1,0.1453574299812317
23,Irritable Bowel Syndrome,0.8707064390182495,Qwen_plus_turbo_2_vs_gpt_5_5_1,0.1292935609817505
5,Pes anserine bursitis,0.8709332942962646,Qwen_plus_turbo_2_vs_gpt_5_5_1,0.12906670570373535
26,Interstitial cystitis,0.8797417879104614,Qwen_plus_turbo_2_vs_gpt_5_5_1,0.12025821208953857
25,Primary sclerosing cholangitis,0.888956606388092,Qwen_plus_turbo_2_vs_gpt_5_5_1,0.11104339361190796
15,Epidermoid cyst,0.9005423784255981,Qwen_plus_turbo_2_vs_gpt_5_5_1,0.09945762157440186
2,Hirschsprung disease,0.9187024831771851,Qwen_plus_turbo_2_vs_gpt_5_5_1,0.08129751682281494
18,Uterine rupture,0.9319117069244385,Qwen_plus_turbo_2_vs_gpt_5_5_1,0.06808829307556152
28,Lung cancer,0.8174887895584106,Qwen_plus_turbo_2_vs_gpt_5_5_2,0.18251121044158936
24,Meigs syndrome,0.8615033030509949,Qwen_plus_turbo_2_vs_gpt_5_5_2,0.13849669694900513
5,Pes anserine bursitis,0.8719235062599182,Qwen_plus_turbo_2_vs_gpt_5_5_2,0.1280764937400818
15,Epidermoid cyst,0.8721750974655151,Qwen_plus_turbo_2_vs_gpt_5_5_2,0.12782490253448486
26,Interstitial cystitis,0.8780164122581482,Qwen_plus_turbo_2_vs_gpt_5_5_2,0.1219835877418518
25,Primary sclerosing cholangitis,0.8849849700927734,Qwen_plus_turbo_2_vs_gpt_5_5_2,0.11501502990722656
23,Irritable Bowel Syndrome,0.8860981464385986,Qwen_plus_turbo_2_vs_gpt_5_5_2,0.11390185356140137
2,Hirschsprung disease,0.9125690460205078,Qwen_plus_turbo_2_vs_gpt_5_5_2,0.08743095397949219
18,Uterine rupture,0.9339500665664673,Qwen_plus_turbo_2_vs_gpt_5_5_2,0.06604993343353271
2,Hirschsprung disease,0.96683669090271,deepseek_flash_1_vs_deepseek_flash_2,0.03316330909729004
23,Irritable Bowel Syndrome,0.9799753427505493,deepseek_flash_1_vs_deepseek_flash_2,0.020024657249450684
5,Pes anserine bursitis,0.9810563325881958,deepseek_flash_1_vs_deepseek_flash_2,0.0189436674118042
28,Lung cancer,0.982501745223999,deepseek_flash_1_vs_deepseek_flash_2,0.017498254776000977
25,Primary sclerosing cholangitis,0.9844496250152588,deepseek_flash_1_vs_deepseek_flash_2,0.015550374984741211
15,Epidermoid cyst,0.9850316047668457,deepseek_flash_1_vs_deepseek_flash_2,0.014968395233154297
18,Uterine rupture,0.9860676527023315,deepseek_flash_1_vs_deepseek_flash_2,0.013932347297668457
24,Meigs syndrome,0.9896907806396484,deepseek_flash_1_vs_deepseek_flash_2,0.010309219360351562
26,Interstitial cystitis,0.9903067946434021,deepseek_flash_1_vs_deepseek_flash_2,0.0096932053565979
2,Hirschsprung disease,0.934432864189148,deepseek_flash_1_vs_deepseek_pro_1,0.06556713581085205
15,Epidermoid cyst,0.9529897570610046,deepseek_flash_1_vs_deepseek_pro_1,0.04701024293899536
23,Irritable Bowel Syndrome,0.9683506488800049,deepseek_flash_1_vs_deepseek_pro_1,0.03164935111999512
26,Interstitial cystitis,0.9707350730895996,deepseek_flash_1_vs_deepseek_pro_1,0.02926492691040039
28,Lung cancer,0.9715886116027832,deepseek_flash_1_vs_deepseek_pro_1,0.028411388397216797
25,Primary sclerosing cholangitis,0.9716662168502808,deepseek_flash_1_vs_deepseek_pro_1,0.02833378314971924
5,Pes anserine bursitis,0.9798027276992798,deepseek_flash_1_vs_deepseek_pro_1,0.020197272300720215
18,Uterine rupture,0.9816977381706238,deepseek_flash_1_vs_deepseek_pro_1,0.01830226182937622
24,Meigs syndrome,0.9835995435714722,deepseek_flash_1_vs_deepseek_pro_1,0.016400456428527832
2,Hirschsprung disease,0.9326625466346741,deepseek_flash_1_vs_deepseek_pro_2,0.06733745336532593
15,Epidermoid cyst,0.9487195014953613,deepseek_flash_1_vs_deepseek_pro_2,0.05128049850463867
25,Primary sclerosing cholangitis,0.9626439809799194,deepseek_flash_1_vs_deepseek_pro_2,0.037356019020080566
23,Irritable Bowel Syndrome,0.9693310260772705,deepseek_flash_1_vs_deepseek_pro_2,0.030668973922729492
28,Lung cancer,0.9695715308189392,deepseek_flash_1_vs_deepseek_pro_2,0.03042846918106079
26,Interstitial cystitis,0.9711204767227173,deepseek_flash_1_vs_deepseek_pro_2,0.028879523277282715
24,Meigs syndrome,0.9759174585342407,deepseek_flash_1_vs_deepseek_pro_2,0.024082541465759277
5,Pes anserine bursitis,0.9793387651443481,deepseek_flash_1_vs_deepseek_pro_2,0.020661234855651855
18,Uterine rupture,0.9852899312973022,deepseek_flash_1_vs_deepseek_pro_2,0.014710068702697754
2,Hirschsprung disease,0.890049934387207,deepseek_flash_1_vs_gpt_5_4_mini_1,0.10995006561279297
24,Meigs syndrome,0.9149693250656128,deepseek_flash_1_vs_gpt_5_4_mini_1,0.08503067493438721
26,Interstitial cystitis,0.9195650815963745,deepseek_flash_1_vs_gpt_5_4_mini_1,0.08043491840362549
25,Primary sclerosing cholangitis,0.923038125038147,deepseek_flash_1_vs_gpt_5_4_mini_1,0.07696187496185303
18,Uterine rupture,0.9330171346664429,deepseek_flash_1_vs_gpt_5_4_mini_1,0.06698286533355713
23,Irritable Bowel Syndrome,0.9353313446044922,deepseek_flash_1_vs_gpt_5_4_mini_1,0.06466865539550781
28,Lung cancer,0.9374001026153564,deepseek_flash_1_vs_gpt_5_4_mini_1,0.06259989738464355
15,Epidermoid cyst,0.944898247718811,deepseek_flash_1_vs_gpt_5_4_mini_1,0.055101752281188965
5,Pes anserine bursitis,0.9509217143058777,deepseek_flash_1_vs_gpt_5_4_mini_1,0.049078285694122314
2,Hirschsprung disease,0.869890570640564,deepseek_flash_1_vs_gpt_5_4_mini_2,0.13010942935943604
24,Meigs syndrome,0.9188159704208374,deepseek_flash_1_vs_gpt_5_4_mini_2,0.0811840295791626
26,Interstitial cystitis,0.9217692017555237,deepseek_flash_1_vs_gpt_5_4_mini_2,0.07823079824447632
23,Irritable Bowel Syndrome,0.9353712797164917,deepseek_flash_1_vs_gpt_5_4_mini_2,0.0646287202835083
25,Primary sclerosing cholangitis,0.9372290372848511,deepseek_flash_1_vs_gpt_5_4_mini_2,0.06277096271514893
15,Epidermoid cyst,0.9391530752182007,deepseek_flash_1_vs_gpt_5_4_mini_2,0.060846924781799316
28,Lung cancer,0.9404382109642029,deepseek_flash_1_vs_gpt_5_4_mini_2,0.05956178903579712
18,Uterine rupture,0.9449833035469055,deepseek_flash_1_vs_gpt_5_4_mini_2,0.05501669645309448
5,Pes anserine bursitis,0.9465712308883667,deepseek_flash_1_vs_gpt_5_4_mini_2,0.0534287691116333
24,Meigs syndrome,0.8473986387252808,deepseek_flash_1_vs_gpt_5_5_1,0.15260136127471924
25,Primary sclerosing cholangitis,0.8645738363265991,deepseek_flash_1_vs_gpt_5_5_1,0.13542616367340088
28,Lung cancer,0.8692362308502197,deepseek_flash_1_vs_gpt_5_5_1,0.13076376914978027
2,Hirschsprung disease,0.8828133344650269,deepseek_flash_1_vs_gpt_5_5_1,0.11718666553497314
26,Interstitial cystitis,0.9033669829368591,deepseek_flash_1_vs_gpt_5_5_1,0.09663301706314087
18,Uterine rupture,0.9171910285949707,deepseek_flash_1_vs_gpt_5_5_1,0.0828089714050293
23,Irritable Bowel Syndrome,0.9246655702590942,deepseek_flash_1_vs_gpt_5_5_1,0.07533442974090576
15,Epidermoid cyst,0.9329423308372498,deepseek_flash_1_vs_gpt_5_5_1,0.06705766916275024
5,Pes anserine bursitis,0.9464805126190186,deepseek_flash_1_vs_gpt_5_5_1,0.053519487380981445
28,Lung cancer,0.8513957858085632,deepseek_flash_1_vs_gpt_5_5_2,0.14860421419143677
24,Meigs syndrome,0.8661219477653503,deepseek_flash_1_vs_gpt_5_5_2,0.13387805223464966
25,Primary sclerosing cholangitis,0.867916464805603,deepseek_flash_1_vs_gpt_5_5_2,0.13208353519439697
2,Hirschsprung disease,0.8885437250137329,deepseek_flash_1_vs_gpt_5_5_2,0.11145627498626709
26,Interstitial cystitis,0.9067214131355286,deepseek_flash_1_vs_gpt_5_5_2,0.09327858686447144
15,Epidermoid cyst,0.9126919507980347,deepseek_flash_1_vs_gpt_5_5_2,0.08730804920196533
18,Uterine rupture,0.9244409799575806,deepseek_flash_1_vs_gpt_5_5_2,0.07555902004241943
23,Irritable Bowel Syndrome,0.9341658353805542,deepseek_flash_1_vs_gpt_5_5_2,0.0658341646194458
5,Pes anserine bursitis,0.9491681456565857,deepseek_flash_1_vs_gpt_5_5_2,0.05083185434341431
15,Epidermoid cyst,0.9595049619674683,deepseek_flash_2_vs_deepseek_pro_1,0.04049503803253174
23,Irritable Bowel Syndrome,0.9613643884658813,deepseek_flash_2_vs_deepseek_pro_1,0.03863561153411865
2,Hirschsprung disease,0.9651108980178833,deepseek_flash_2_vs_deepseek_pro_1,0.0348891019821167
28,Lung cancer,0.9653841257095337,deepseek_flash_2_vs_deepseek_pro_1,0.03461587429046631
25,Primary sclerosing cholangitis,0.9762200713157654,deepseek_flash_2_vs_deepseek_pro_1,0.02377992868423462
5,Pes anserine bursitis,0.9765720963478088,deepseek_flash_2_vs_deepseek_pro_1,0.023427903652191162
26,Interstitial cystitis,0.9782003164291382,deepseek_flash_2_vs_deepseek_pro_1,0.021799683570861816
18,Uterine rupture,0.9828678369522095,deepseek_flash_2_vs_deepseek_pro_1,0.017132163047790527
24,Meigs syndrome,0.9863781332969666,deepseek_flash_2_vs_deepseek_pro_1,0.013621866703033447
23,Irritable Bowel Syndrome,0.9571933746337891,deepseek_flash_2_vs_deepseek_pro_2,0.04280662536621094
28,Lung cancer,0.9598474502563477,deepseek_flash_2_vs_deepseek_pro_2,0.040152549743652344
2,Hirschsprung disease,0.9605700969696045,deepseek_flash_2_vs_deepseek_pro_2,0.03942990303039551
15,Epidermoid cyst,0.9618316888809204,deepseek_flash_2_vs_deepseek_pro_2,0.03816831111907959
25,Primary sclerosing cholangitis,0.964472770690918,deepseek_flash_2_vs_deepseek_pro_2,0.03552722930908203
5,Pes anserine bursitis,0.97083580493927,deepseek_flash_2_vs_deepseek_pro_2,0.02916419506072998
26,Interstitial cystitis,0.9772372841835022,deepseek_flash_2_vs_deepseek_pro_2,0.022762715816497803
24,Meigs syndrome,0.9793422818183899,deepseek_flash_2_vs_deepseek_pro_2,0.020657718181610107
18,Uterine rupture,0.9843701124191284,deepseek_flash_2_vs_deepseek_pro_2,0.015629887580871582
2,Hirschsprung disease,0.9178589582443237,deepseek_flash_2_vs_gpt_5_4_mini_1,0.08214104175567627
25,Primary sclerosing cholangitis,0.9225249290466309,deepseek_flash_2_vs_gpt_5_4_mini_1,0.07747507095336914
24,Meigs syndrome,0.9225625991821289,deepseek_flash_2_vs_gpt_5_4_mini_1,0.0774374008178711
26,Interstitial cystitis,0.9266468286514282,deepseek_flash_2_vs_gpt_5_4_mini_1,0.07335317134857178
23,Irritable Bowel Syndrome,0.9299215078353882,deepseek_flash_2_vs_gpt_5_4_mini_1,0.07007849216461182
18,Uterine rupture,0.9317811727523804,deepseek_flash_2_vs_gpt_5_4_mini_1,0.06821882724761963
5,Pes anserine bursitis,0.9329394698143005,deepseek_flash_2_vs_gpt_5_4_mini_1,0.06706053018569946
15,Epidermoid cyst,0.9339960813522339,deepseek_flash_2_vs_gpt_5_4_mini_1,0.06600391864776611
28,Lung cancer,0.9355912208557129,deepseek_flash_2_vs_gpt_5_4_mini_1,0.06440877914428711
2,Hirschsprung disease,0.9000009298324585,deepseek_flash_2_vs_gpt_5_4_mini_2,0.0999990701675415
24,Meigs syndrome,0.9251846075057983,deepseek_flash_2_vs_gpt_5_4_mini_2,0.07481539249420166
15,Epidermoid cyst,0.9264026880264282,deepseek_flash_2_vs_gpt_5_4_mini_2,0.07359731197357178
